case,workers,binary,sha256,round,rows,groups,cold_ms,peak_rss_kib,result_sha256,warm_median_ms,warm_1_ms,warm_2_ms,warm_3_ms,warm_4_ms,warm_5_ms
unique-keys,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,1000000,6.56769,290728,8b42cbc90df24689fd21364ab1959a903614e6dc2e030c592d294fe2a84bde68,1.94838,3.36398,2.00351,1.92575,1.92417,1.94838
unique-keys,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,1000000,12.7273,952380,8b42cbc90df24689fd21364ab1959a903614e6dc2e030c592d294fe2a84bde68,10.2449,11.3989,9.50195,10.2209,11.0437,10.2449
unique-keys,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,1000000,11.4403,413996,8b42cbc90df24689fd21364ab1959a903614e6dc2e030c592d294fe2a84bde68,1.60204,4.9183,1.7971,1.60204,1.59134,1.59645
nonnull,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,4.76972,70932,37029694adc4216655775cf92fb184871eb4c04cc53f24d59c7cb8e89b05a218,4.52293,4.52293,4.45773,4.5704,4.44197,4.59203
nonnull,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,3.23495,71040,37029694adc4216655775cf92fb184871eb4c04cc53f24d59c7cb8e89b05a218,3.01337,3.01665,3.01853,3.01337,3.00387,3.00574
nonnull,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,3.12705,97948,37029694adc4216655775cf92fb184871eb4c04cc53f24d59c7cb8e89b05a218,2.85727,2.99724,2.75393,2.85727,3.11546,2.7965
nonnull,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,2.84759,96000,37029694adc4216655775cf92fb184871eb4c04cc53f24d59c7cb8e89b05a218,1.89007,2.80266,1.89754,1.89007,1.88891,1.87504
nonnull,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,3.43717,151128,37029694adc4216655775cf92fb184871eb4c04cc53f24d59c7cb8e89b05a218,2.47772,2.79494,2.47772,2.1025,2.50437,1.78433
nonnull,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,3.43143,120552,37029694adc4216655775cf92fb184871eb4c04cc53f24d59c7cb8e89b05a218,2.20135,2.20135,2.2266,2.21647,2.18196,1.29104
nonnull,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,3.06895,257728,37029694adc4216655775cf92fb184871eb4c04cc53f24d59c7cb8e89b05a218,3.35847,3.35847,3.75159,3.34834,2.95123,3.95893
nonnull,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,3.74519,165724,37029694adc4216655775cf92fb184871eb4c04cc53f24d59c7cb8e89b05a218,2.49842,2.66767,2.48157,2.56709,2.49842,1.89527
nonnull,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,8.52701,575748,37029694adc4216655775cf92fb184871eb4c04cc53f24d59c7cb8e89b05a218,8.33067,8.33182,8.09318,8.37179,8.33067,7.87389
nonnull,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,2.69504,247836,37029694adc4216655775cf92fb184871eb4c04cc53f24d59c7cb8e89b05a218,1.26607,1.47887,1.26607,1.21052,1.25881,1.2939
nonnull,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,6.65332,753720,37029694adc4216655775cf92fb184871eb4c04cc53f24d59c7cb8e89b05a218,7.88474,8.15443,7.88474,6.15197,7.08399,9.528
nonnull,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,3.34422,370460,37029694adc4216655775cf92fb184871eb4c04cc53f24d59c7cb8e89b05a218,0.882432,1.52896,0.92483,0.871726,0.882432,0.843192
hot-min-ascending,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,32769,2.04301,71216,0d27a2491b3d086a3fefea69ca4e109e00f61956536cc6791192c467a61a68b4,1.90073,1.906,1.90073,1.89452,1.93049,1.89712
hot-min-ascending,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,32769,1.93873,71288,0d27a2491b3d086a3fefea69ca4e109e00f61956536cc6791192c467a61a68b4,1.79139,1.82879,1.79542,1.7819,1.79139,1.7909
hot-min-ascending,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,32769,2.39975,97964,0d27a2491b3d086a3fefea69ca4e109e00f61956536cc6791192c467a61a68b4,1.40995,1.53091,1.2083,1.30808,1.61621,1.40995
hot-min-ascending,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,32769,1.03238,81512,0d27a2491b3d086a3fefea69ca4e109e00f61956536cc6791192c467a61a68b4,1.14636,1.18926,0.997919,0.977527,1.14636,1.17653
hot-min-ascending,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,32769,1.32057,151572,0d27a2491b3d086a3fefea69ca4e109e00f61956536cc6791192c467a61a68b4,1.05559,0.880155,1.31595,1.05559,1.52861,0.905817
hot-min-ascending,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,32769,0.820738,102104,0d27a2491b3d086a3fefea69ca4e109e00f61956536cc6791192c467a61a68b4,0.595508,0.735411,0.595508,0.600462,0.577361,0.581513
hot-min-ascending,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,32769,1.53913,257752,0d27a2491b3d086a3fefea69ca4e109e00f61956536cc6791192c467a61a68b4,1.88695,1.58933,2.20739,1.88695,1.31398,2.5149
hot-min-ascending,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,32769,0.629959,142884,0d27a2491b3d086a3fefea69ca4e109e00f61956536cc6791192c467a61a68b4,0.637016,0.730716,0.698162,0.637016,0.633052,0.567739
hot-min-ascending,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,32769,7.7327,546900,0d27a2491b3d086a3fefea69ca4e109e00f61956536cc6791192c467a61a68b4,9.68189,8.10891,9.35678,9.70779,9.68189,10.7494
hot-min-ascending,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,32769,1.11554,224932,0d27a2491b3d086a3fefea69ca4e109e00f61956536cc6791192c467a61a68b4,0.791314,0.791314,0.820971,0.751553,0.885302,0.721219
hot-min-ascending,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,32769,9.37795,876596,0d27a2491b3d086a3fefea69ca4e109e00f61956536cc6791192c467a61a68b4,10.5928,9.23971,10.731,10.5928,11.0796,9.92517
hot-min-ascending,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,32769,0.977415,348632,0d27a2491b3d086a3fefea69ca4e109e00f61956536cc6791192c467a61a68b4,0.872466,0.973099,0.773417,0.872466,0.869908,0.882685
hot-min-descending,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,32769,2.02704,70988,945768a99a38df53236cda69351f9fef91a23d923f3abf3a8049970cfe62ab6e,1.89756,1.90284,1.8954,1.88977,1.89756,1.92848
hot-min-descending,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,32769,1.313,71348,945768a99a38df53236cda69351f9fef91a23d923f3abf3a8049970cfe62ab6e,1.19278,1.20433,1.18781,1.18994,1.24931,1.19278
hot-min-descending,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,32769,2.43726,97508,945768a99a38df53236cda69351f9fef91a23d923f3abf3a8049970cfe62ab6e,2.30058,2.58152,2.11917,2.26614,2.72424,2.30058
hot-min-descending,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,32769,0.896815,81816,945768a99a38df53236cda69351f9fef91a23d923f3abf3a8049970cfe62ab6e,0.771376,0.792912,0.771376,0.770701,0.773401,0.770436
hot-min-descending,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,32769,1.34671,151060,945768a99a38df53236cda69351f9fef91a23d923f3abf3a8049970cfe62ab6e,1.03842,0.894705,1.25891,1.03842,1.5569,0.889235
hot-min-descending,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,32769,1.05258,102324,945768a99a38df53236cda69351f9fef91a23d923f3abf3a8049970cfe62ab6e,1.04771,0.993924,1.05101,1.04771,1.0386,1.07474
hot-min-descending,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,32769,1.44626,258032,945768a99a38df53236cda69351f9fef91a23d923f3abf3a8049970cfe62ab6e,1.76865,1.673,2.17369,1.76865,1.29929,2.52298
hot-min-descending,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,32769,2.27623,161680,945768a99a38df53236cda69351f9fef91a23d923f3abf3a8049970cfe62ab6e,1.09401,1.22796,1.19354,1.06994,1.09186,1.09401
hot-min-descending,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,32769,12.7164,545024,945768a99a38df53236cda69351f9fef91a23d923f3abf3a8049970cfe62ab6e,8.47318,8.00646,8.49238,8.08031,13.3842,8.47318
hot-min-descending,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,32769,1.1947,225336,945768a99a38df53236cda69351f9fef91a23d923f3abf3a8049970cfe62ab6e,1.11674,1.1149,1.08468,1.11674,1.19949,1.13006
hot-min-descending,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,32769,8.00452,866660,945768a99a38df53236cda69351f9fef91a23d923f3abf3a8049970cfe62ab6e,10.5774,9.1783,11.5626,10.5774,10.7031,9.7452
hot-min-descending,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,32769,0.902368,348164,945768a99a38df53236cda69351f9fef91a23d923f3abf3a8049970cfe62ab6e,0.776415,0.774401,0.749778,0.776415,0.892187,0.777826
all-null-key,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,1,4.66494,71020,6ba0bd989322c14d9f8f5035cce5167445580360b19874f70123588f5d18cc14,4.51564,4.50738,4.52704,4.51564,4.56275,4.51016
all-null-key,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,1,3.31146,71008,6ba0bd989322c14d9f8f5035cce5167445580360b19874f70123588f5d18cc14,3.25577,3.26592,3.25132,3.54142,3.25577,3.25285
all-null-key,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,1,2.64689,81540,6ba0bd989322c14d9f8f5035cce5167445580360b19874f70123588f5d18cc14,2.47353,2.46815,2.45971,2.48484,2.53443,2.47353
all-null-key,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,1,1.71983,81816,6ba0bd989322c14d9f8f5035cce5167445580360b19874f70123588f5d18cc14,1.6408,1.65901,1.64367,1.64007,1.6408,1.64079
all-null-key,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,1,1.64516,102084,6ba0bd989322c14d9f8f5035cce5167445580360b19874f70123588f5d18cc14,1.50859,1.50859,2.07806,1.43971,1.4425,1.53588
all-null-key,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,1,1.0084,101816,6ba0bd989322c14d9f8f5035cce5167445580360b19874f70123588f5d18cc14,0.838543,0.874123,0.864367,0.83807,0.838536,0.838543
all-null-key,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,1,1.52247,143224,6ba0bd989322c14d9f8f5035cce5167445580360b19874f70123588f5d18cc14,1.44759,1.44759,1.442,1.45735,1.73061,1.42689
all-null-key,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,1,0.735873,142864,6ba0bd989322c14d9f8f5035cce5167445580360b19874f70123588f5d18cc14,0.656247,0.656247,0.635621,0.678933,0.611818,0.68501
all-null-key,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,1,1.12723,224836,6ba0bd989322c14d9f8f5035cce5167445580360b19874f70123588f5d18cc14,1.01137,1.07478,1.02578,0.999083,0.994545,1.01137
all-null-key,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,1,0.502272,225108,6ba0bd989322c14d9f8f5035cce5167445580360b19874f70123588f5d18cc14,0.409256,0.413718,0.426079,0.409256,0.387698,0.385278
all-null-key,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,1,1.10126,348368,6ba0bd989322c14d9f8f5035cce5167445580360b19874f70123588f5d18cc14,0.887437,0.870734,0.986112,0.887437,1.07622,0.855952
all-null-key,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,1,0.475572,348112,6ba0bd989322c14d9f8f5035cce5167445580360b19874f70123588f5d18cc14,0.313103,0.344911,0.317094,0.312195,0.313103,0.305671
distinct-skew,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65537,43.3451,200016,65c9530f85952e51e2e328375168e406e8f1b73d7aa2d83845ac77496ca9365b,45.77,45.77,43.2008,44.2954,46.2477,45.8795
distinct-skew,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65537,36.2055,200536,65c9530f85952e51e2e328375168e406e8f1b73d7aa2d83845ac77496ca9365b,32.3919,28.9294,33.0468,32.3919,32.5854,30.2788
distinct-skew,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65537,22.0884,289956,34d140f6bf047da72ec0412447092d7f5468f27b737fc9e59c921955aedf4811,17.4656,17.4656,18.0389,17.938,16.6982,16.542
distinct-skew,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65537,13.2628,147352,34d140f6bf047da72ec0412447092d7f5468f27b737fc9e59c921955aedf4811,11.2641,11.5032,11.6495,11.2641,11.1395,10.9727
distinct-skew,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65537,17.2376,343140,34d140f6bf047da72ec0412447092d7f5468f27b737fc9e59c921955aedf4811,14.2565,14.6296,14.2565,14.3197,13.1216,14.2495
distinct-skew,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65537,7.20331,213316,34d140f6bf047da72ec0412447092d7f5468f27b737fc9e59c921955aedf4811,6.03605,6.03605,6.0313,6.15005,5.94194,6.12258
distinct-skew,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65537,15.5717,443672,34d140f6bf047da72ec0412447092d7f5468f27b737fc9e59c921955aedf4811,13.3417,13.4856,15.943,13.3417,11.1865,11.0103
distinct-skew,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65537,4.99766,278408,34d140f6bf047da72ec0412447092d7f5468f27b737fc9e59c921955aedf4811,3.98529,3.97006,3.9877,3.98529,4.42396,3.88231
distinct-skew,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65537,14.6078,679336,34d140f6bf047da72ec0412447092d7f5468f27b737fc9e59c921955aedf4811,14.5776,14.5776,15.3664,12.7196,13.7007,16.0151
distinct-skew,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65537,3.47312,327300,34d140f6bf047da72ec0412447092d7f5468f27b737fc9e59c921955aedf4811,3.18768,2.83678,3.02125,3.20774,3.4358,3.18768
distinct-skew,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65537,14.9346,972548,34d140f6bf047da72ec0412447092d7f5468f27b737fc9e59c921955aedf4811,13.4073,12.913,13.4073,12.9605,16.0608,13.683
distinct-skew,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65537,3.46355,447572,34d140f6bf047da72ec0412447092d7f5468f27b737fc9e59c921955aedf4811,2.77614,2.76815,2.69709,2.77614,3.19216,3.50252
distinct-correlated,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,19.0813,121956,9b7eb3754cd7ed308bf0f8be7348679914b4acc67b61adcba0d6bfba1217ba81,16.4069,16.4069,16.3103,16.4964,16.6437,16.2742
distinct-correlated,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,17.6032,122420,9b7eb3754cd7ed308bf0f8be7348679914b4acc67b61adcba0d6bfba1217ba81,14.8791,14.8791,14.7502,14.6791,16.2345,16.0035
distinct-correlated,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,14.3082,181212,9b7eb3754cd7ed308bf0f8be7348679914b4acc67b61adcba0d6bfba1217ba81,10.9893,13.2084,11.0434,10.9625,10.9893,10.9849
distinct-correlated,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,11.8739,120636,9b7eb3754cd7ed308bf0f8be7348679914b4acc67b61adcba0d6bfba1217ba81,9.97651,7.29617,9.99486,10.2529,9.97651,7.06912
distinct-correlated,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,11.1748,195520,9b7eb3754cd7ed308bf0f8be7348679914b4acc67b61adcba0d6bfba1217ba81,9.06464,10.5422,9.15505,8.96417,9.06464,8.99447
distinct-correlated,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,9.25464,139420,9b7eb3754cd7ed308bf0f8be7348679914b4acc67b61adcba0d6bfba1217ba81,3.97343,5.47936,4.15106,3.97343,3.965,3.83123
distinct-correlated,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,11.2042,318312,9b7eb3754cd7ed308bf0f8be7348679914b4acc67b61adcba0d6bfba1217ba81,8.59391,10.4007,9.44507,8.59391,8.3217,8.53148
distinct-correlated,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,5.02472,179904,9b7eb3754cd7ed308bf0f8be7348679914b4acc67b61adcba0d6bfba1217ba81,3.11199,3.42342,3.08589,3.23045,3.11199,3.10807
distinct-correlated,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,10.145,574668,9b7eb3754cd7ed308bf0f8be7348679914b4acc67b61adcba0d6bfba1217ba81,10.3006,10.811,10.3006,11.8261,9.82284,9.90145
distinct-correlated,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,3.82435,254196,9b7eb3754cd7ed308bf0f8be7348679914b4acc67b61adcba0d6bfba1217ba81,2.32191,2.24309,2.38863,2.31381,2.32191,2.34918
distinct-correlated,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,9.68557,736772,9b7eb3754cd7ed308bf0f8be7348679914b4acc67b61adcba0d6bfba1217ba81,11.5966,17.3853,11.5966,12.0086,8.87606,10.3153
distinct-correlated,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,3.90345,377704,9b7eb3754cd7ed308bf0f8be7348679914b4acc67b61adcba0d6bfba1217ba81,2.99444,2.99444,3.52917,3.08714,2.88026,2.80179
symbol-extrema,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,40.6461,97924,bd16861e4bfb2bf9eecc83018b5d98157e9101b4c9a8ce57538fd0cacbb691e5,39.1318,38.912,39.6432,38.9173,39.4886,39.1318
symbol-extrema,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,34.452,97856,bd16861e4bfb2bf9eecc83018b5d98157e9101b4c9a8ce57538fd0cacbb691e5,33.0126,33.2837,33.5151,32.9488,33.0126,32.7283
symbol-extrema,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,39.756,108212,bd16861e4bfb2bf9eecc83018b5d98157e9101b4c9a8ce57538fd0cacbb691e5,39.6291,40.4898,39.5841,39.6291,39.8212,39.2058
symbol-extrema,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,19.6253,108448,bd16861e4bfb2bf9eecc83018b5d98157e9101b4c9a8ce57538fd0cacbb691e5,19.1948,19.1948,20.1086,18.8996,18.856,19.2226
symbol-extrema,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,40.0012,128500,bd16861e4bfb2bf9eecc83018b5d98157e9101b4c9a8ce57538fd0cacbb691e5,39.1821,39.2897,38.8566,39.4833,39.1354,39.1821
symbol-extrema,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,12.4997,128760,bd16861e4bfb2bf9eecc83018b5d98157e9101b4c9a8ce57538fd0cacbb691e5,10.9637,11.3811,10.9219,11.9462,10.9637,10.9542
symbol-extrema,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,39.606,169736,bd16861e4bfb2bf9eecc83018b5d98157e9101b4c9a8ce57538fd0cacbb691e5,39.462,39.462,39.0183,39.4596,39.7479,39.7878
symbol-extrema,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,8.10291,170064,bd16861e4bfb2bf9eecc83018b5d98157e9101b4c9a8ce57538fd0cacbb691e5,6.82171,7.30725,6.58662,6.82171,6.59769,6.92225
symbol-extrema,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,39.9599,251780,bd16861e4bfb2bf9eecc83018b5d98157e9101b4c9a8ce57538fd0cacbb691e5,39.3889,39.0399,39.3889,39.1498,39.5426,40.4987
symbol-extrema,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,5.95017,251624,bd16861e4bfb2bf9eecc83018b5d98157e9101b4c9a8ce57538fd0cacbb691e5,4.69179,4.62423,4.69179,4.74952,4.46907,4.89972
symbol-extrema,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,39.699,375016,bd16861e4bfb2bf9eecc83018b5d98157e9101b4c9a8ce57538fd0cacbb691e5,39.7111,39.6371,39.7111,39.8771,39.7778,39.7051
symbol-extrema,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,5.68657,374868,bd16861e4bfb2bf9eecc83018b5d98157e9101b4c9a8ce57538fd0cacbb691e5,3.46445,3.46445,3.40117,3.3726,3.68847,3.65688
symbol-top-bottom,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,44.6678,116092,f8b8ccc418982414bfa68c9de1d005671cf24403b6c459d2f4438324c017bcce,43.6789,44.7378,43.5517,43.6789,43.6233,44.0218
symbol-top-bottom,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,40.6969,116512,f8b8ccc418982414bfa68c9de1d005671cf24403b6c459d2f4438324c017bcce,40.1995,41.409,40.1995,40.2323,40.159,39.5547
symbol-top-bottom,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,45.4442,126876,f8b8ccc418982414bfa68c9de1d005671cf24403b6c459d2f4438324c017bcce,44.6391,45.7203,44.6403,44.5808,44.5516,44.6391
symbol-top-bottom,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,26.1569,136888,f8b8ccc418982414bfa68c9de1d005671cf24403b6c459d2f4438324c017bcce,25.411,25.663,25.0583,25.411,25.0813,25.424
symbol-top-bottom,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,45.4125,147436,f8b8ccc418982414bfa68c9de1d005671cf24403b6c459d2f4438324c017bcce,44.9294,45.6822,44.9294,44.7057,44.4337,45.0476
symbol-top-bottom,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,14.3901,157704,f8b8ccc418982414bfa68c9de1d005671cf24403b6c459d2f4438324c017bcce,13.9429,13.6836,14.0347,13.9429,13.8077,14.0858
symbol-top-bottom,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,45.7011,188516,f8b8ccc418982414bfa68c9de1d005671cf24403b6c459d2f4438324c017bcce,44.8224,46.2479,44.8224,44.8146,44.9039,44.8207
symbol-top-bottom,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,10.0626,184388,f8b8ccc418982414bfa68c9de1d005671cf24403b6c459d2f4438324c017bcce,8.26782,9.40663,8.70308,7.87416,8.26782,7.8596
symbol-top-bottom,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,44.7708,270044,f8b8ccc418982414bfa68c9de1d005671cf24403b6c459d2f4438324c017bcce,44.2343,45.1786,44.2343,44.368,43.9673,44.1524
symbol-top-bottom,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,6.3659,262068,f8b8ccc418982414bfa68c9de1d005671cf24403b6c459d2f4438324c017bcce,5.56268,5.52742,5.6217,5.6017,5.56268,5.54675
symbol-top-bottom,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,45.2067,392788,f8b8ccc418982414bfa68c9de1d005671cf24403b6c459d2f4438324c017bcce,43.9132,45.0753,43.9437,43.8603,43.623,43.9132
